Longitude,Latitude
-7.4007727,4.0714852
-7.3998667,4.0726212
-7.3870835,4.0773687
-7.400235,4.0750117
-7.3982347,4.0768307
-7.3970828,4.0751802
-7.3979645,4.07354
-7.3996232,4.0744447
-7.3992573,4.074361
-7.3970863,4.0751597
-7.4010937,4.070904
-7.3973468,4.0764685
-7.397215,4.0756972
-7.3985382,4.0747242
-7.400753,4.0705235
-7.3992105,4.0729227
-7.3993662,4.074185
-7.3957012,4.0770762
-7.3981473,4.0766977
-7.3956048,4.0719335
-7.3989707,4.0735527
-7.3992202,4.0759267
-7.3957807,4.0717792
-7.400133,4.0731125
-7.3991448,4.0691492
-7.399092,4.073639
-7.397878,4.077661
-7.395653,4.0707955
-7.400638,4.0744767
-7.3776952,4.064499
-7.397792,4.0746215
-7.398986,4.073538
-7.3966737,4.0788602
-7.3865432,4.0771002
-7.3987095,4.072064
-7.3977808,4.0786314
-7.3987465,4.0776077
-7.397926,4.0766822
-7.3955829,4.0803845
-7.3967794,4.0802672
-7.3980499,4.0759524
-7.3987933,4.0743706
-7.4007263,4.0729522
-7.3981787,4.0769495
-7.3964693,4.0774833
-7.3968768,4.0754687
-7.3989812,4.0734332
-7.399089,4.0755705
-7.3984068,4.0775212
-7.397649,4.074419
-7.3981352,4.075828
-7.397718,4.0764607
-7.4002382,4.0734432
-7.3996435,4.0732197
-7.3983746,4.0742435
-7.3967987,4.0801422
-7.3984857,4.0764017
-7.4000535,4.0730672
-7.3862712,4.0768987
-7.3972667,4.0753007
-7.3991827,4.0742632
-7.3976232,4.0780737
-7.3989028,4.07235
-7.4005823,4.0740152
-7.398952,4.0741832
-7.4000692,4.072978
-7.3978457,4.0752577
-7.398652,4.0776395
-7.3990148,4.0760732
-7.3991078,4.0744525
-7.4005207,4.0728787
-7.3788005,4.0641487
-7.399176,4.0738767
-7.3966592,4.0792482
-7.3969577,4.079037
-7.4003405,4.0743682
-7.3981937,4.0762975
-7.4005229,4.0740417
-7.3962288,4.0763707
-7.3956715,4.0770691
-7.3989584,4.0739685
-7.4006755,4.0744295
-7.3996229,4.0753429
-7.4009858,4.072073
-7.3946308,4.0777454
-7.3948677,4.0776609
-7.3944186,4.0776562
-7.3994473,4.0751527
-7.3972795,4.0764417
-7.4000085,4.0726938
-7.3940677,4.0808593
-7.3996786,4.0731241
-7.3998985,4.0734244
-7.3977619,4.0786837
-7.378355,4.0648729
-7.3992994,4.0749221
-7.39503,4.0783307
-7.39707946777344,4.07582054138184
-7.3961276,4.0768808
-7.3965123,4.0771922
-7.39824066162109,4.07621345520019
-7.39706573486328,4.07580184936523
-7.3983239,4.0767768
-7.3955819,4.0803827
-7.3992284,4.0742711
-7.3991243,4.0770442
-7.3940131,4.0750318
-7.3986591,4.075246
-7.3984219,4.072528
-7.39936141967773,4.07455520629883
-7.3983744,4.072945
-7.3980488,4.0754553
-7.3982195,4.0777364
-7.3982173,4.0727892
-7.4006355,4.073325
-7.3988669,4.0758779
-7.3987182,4.0771129
-7.3988508,4.0754554
-7.3993576,4.0767167
-7.3956903,4.0780622
-7.3969829,4.0760527
-7.3979832,4.0748847
-7.3946674,4.0772567
-7.3967444,4.0793896
-7.3957869,4.0784654
-7.3953846,4.0766564
-7.3956373,4.0772502
-7.3969697,4.0785391
-7.3985141,4.0757586
-7.3983115,4.0747772
-7.3997929,4.0725933
-7.3995982,4.0744086
-7.3873,4.07741
-7.39842,4.07613
-7.3995472,4.0750707
-7.3990955,4.0742772
-7.3965095,4.0759392
-7.397977,4.0776242
-7.3985889,4.0777226
-7.3972163,4.0786376
-7.39658279418945,4.0712833404541
-7.39660720825195,4.08006782531738
-7.39551467895508,4.06893501281738
-7.3999312,4.0714365
-7.3998832,4.0734162
-7.4007904,4.0723551
-7.3985492,4.0698672
-7.3985,4.07282
-7.4007578,4.0707119
-7.3946583,4.0780832
-7.397543,4.0735646
-7.3995041,4.073497
-7.3972298,4.0759305
-7.398353,4.0760215
-7.3987049,4.0743623
-7.3973268,4.0762684
-7.3997785,4.0717052
-7.3985651,4.0738285
-7.3988986,4.0718987
-7.3991656,4.075011
-7.3999053,4.0761125
-7.3959563,4.0805902
-7.3987249,4.0760269
-7.3983007,4.0730428
-7.3955118,4.0780181
-7.3982141,4.0755447
-7.3973811,4.0763383
-7.4008405,4.0741277
-7.3967088,4.0757018
-7.4006931,4.0743953
-7.3934391,4.0801522
-7.3989462,4.0729715
-7.40150604248047,4.07148017883301
-7.39866104125977,4.07642288208008
-7.3997256,4.0721913
-7.3988351,4.073318
-7.3990217,4.0746427
-7.3987906,4.0728411
-7.3990844,4.0717321
-7.39832305908203,4.07386322021484
-7.3989432,4.0759288
-7.3978301,4.0715627
-7.3972426,4.0756175
-7.4002643,4.0733963
-7.3998114,4.0724359
-7.3954427,4.0784037
-7.396051,4.0781402
-7.3983044,4.0754706
-7.39735260009766,4.07519683837891
-7.3997375,4.0721716
-7.3995167,4.0725286
-7.40024,4.07502
-7.3982999,4.0747576
-7.3999646,4.075405
-7.4004361,4.0716253
-7.3955452,4.076834
-7.3984705,4.0728192
-7.3970352,4.0755302
-7.4016327,4.0706337
-7.3977484,4.0764016
-7.3986615,4.0719588
-7.3983481,4.0750037
-7.3968858,4.0760771
-7.4007243,4.0711642
-7.39900588989258,4.07295150756836
-7.3983113,4.0749498
-7.3993966,4.075634
-7.396657,4.0764773
-7.3967878,4.0768484
-7.3965095,4.0759646
-7.3984831,4.0736467
-7.3989309,4.0729237
-7.3981006,4.0765296
-7.3982458,4.0739674
-7.3993504,4.0735977
-7.3989233,4.0757928
-7.3951793,4.0773752
-7.3885265,4.0772985
-7.4000005,4.0761527
-7.3976103,4.0744655
-7.3979407,4.0762164
-7.3999904,4.0733119
-7.3983775,4.0737986
-7.387069,4.0773642
-7.3782823,4.0644388
-7.39939956665039,4.07512702941895
-7.3974323,4.0783384
-7.3992855,4.0735746
-7.3982295,4.0770303
-7.4000539,4.0725091
-7.3997133,4.0731433
-7.4003683,4.0717082
-7.3982365,4.0772658
-7.397348,4.075827
-7.39846,4.0780045
-7.4016113,4.071527
-7.3980683,4.0767499
-7.3976144,4.0744449
-7.3975603,4.0737349
-7.3992942,4.0752582
-7.4000092,4.072848
-7.3998912,4.0733307
-7.4005319,4.0739984
-7.3987404,4.0738017
-7.3966329,4.0789892
-7.3951924,4.0784507
-7.396244,4.076729
-7.3981495,4.0746857
-7.4007568,4.0704917
-7.4013254,4.0715001
-7.3975448,4.0757809
-7.3968994,4.0758874
-7.39521636962891,4.0787181854248
-7.4009025,4.0718025
-7.3973103,4.0756202
-7.3992963,4.0742632
-7.3971425,4.0763408
-7.3977536,4.0751545
-7.3995071,4.0720281
-7.3966786,4.0764016
-7.39992,4.07175
-7.3992092,4.0725513
-7.3948225,4.0722663
-7.3961511,4.0768434
-7.3790486,4.0643821
-7.39750595092773,4.0761661529541
-7.3998294,4.074593
-7.3985013,4.0736304
-7.4001115,4.0731645
-7.3978804,4.0750482
-7.3985203,4.0732061
-7.3996441,4.0737822
-7.3990163,4.0714612
-7.3979183,4.0787068
-7.3962749,4.0778215
-7.4004312,4.0741663
-7.3951827,4.0777684
-7.3989694,4.0752317
-7.3981577,4.0780701
-7.39913,4.07241
-7.3989372,4.0758785
-7.3962608,4.0770318
-7.3981841,4.0766927
-7.3965922,4.07629
-7.3962498,4.0778958
-7.3996429,4.0725936
-7.3971596,4.0764717
-7.3982142,4.0766707
-7.399194,4.0759939
-7.4010217,4.0711296
-7.3987064,4.0720512
-7.3984888,4.0763283
-7.3988676,4.0778152
-7.38805618286133,4.07415542602539
-7.3953152,4.077656
-7.3976522,4.0748016
-7.3944627,4.0813815
-7.39883193969727,4.07571601867676
-7.3985992,4.074076
-7.3789659,4.064692
-7.3986812,4.0762108
-7.3983774,4.0729806
-7.39893112182617,4.07562675476074
-7.3934043,4.0797974
-7.3981909,4.0771247
-7.39701461791992,4.07563514709473
-7.4016077,4.0714897
-7.3945442,4.0782341
-7.3998309,4.073529
-7.3979407,4.0765143
-7.399121,4.075034
-7.39941711425781,4.06947441101074
-7.3982368,4.0745545
-7.3981364,4.0732532
-7.3906033,4.0726822
-7.3981759,4.0730899
-7.4001192,4.0736492
-7.3978124,4.0748433
-7.3976353,4.0785801
-7.3939444,4.080514
-7.3980587,4.0730634
-7.3991473,4.0727503
-7.3984346,4.0768384
-7.3982672,4.0731235
-7.4008608,4.0718932
-7.3977856,4.0753277
-7.399385,4.0741515
-7.3985651,4.0753387
-7.3999401,4.0720133
-7.3953965,4.0730441
-7.4005352,4.0745709
-7.395862,4.0768994
-7.39748,4.07615
-7.3977745,4.0737857
-7.39831619262695,4.07510948181152
-7.3983529,4.0746985
-7.3973607,4.0763657
-7.3951944,4.0781392
-7.3953608,4.0767555
-7.3988368,4.0759264
-7.3983315,4.0750618
-7.3981672,4.0740969
-7.3972288,4.0757139
-7.3965345,4.0759121
-7.3969661,4.0785132
-7.3995785,4.0723332
-7.3973828,4.0750653
-7.3952503,4.0726809
-7.4005771,4.0736763
-7.3969368,4.0753755
-7.3974558,4.0756819
-7.3989209,4.0758626
-7.3991352,4.0732242
-7.3988064,4.072009
-7.4002898,4.073353
-7.3989224,4.0726282
-7.39889068603516,4.06922416687012
-7.4003293,4.0751387
-7.3986399,4.0747598
-7.4005919,4.0740204
-7.3972395,4.0764021
-7.3984346,4.072045
-7.398302,4.0757122
-7.3961284,4.0768809
-7.39757,4.078927
-7.4001158,4.0741684
-7.3976639,4.0747729
-7.3999913,4.072843
-7.3992477,4.0745066
-7.3971469,4.0751094
-7.3985989,4.0740084
-7.399429,4.0754163
-7.3954067,4.0781344
-7.3994628,4.0741522
-7.3961045,4.0742493
-7.3955843,4.078771
-7.3980999,4.0779327
-7.4000562,4.0757832
-7.3978955,4.077732
-7.397137,4.0752998
-7.3988488,4.0751609
-7.3979629,4.0722421
-7.4003003,4.0723121
-7.4003513,4.0725226
-7.3963902,4.0765338
-7.39774475097656,4.07875289916992
-7.3981448,4.0754372
-7.3973406,4.0763972
-7.3985653,4.0722197
-7.3968275,4.0765982
-7.4003516,4.0748674
-7.4015934,4.0711007
-7.3982914,4.0739292
-7.4004727,4.0737725
-7.4002958,4.0749564
-7.37870712280273,4.06536483764648
-7.39928207397461,4.07371063232422
-7.3994432,4.0750659
-7.3998782,4.0739528
-7.40057144165039,4.07508506774902
-7.39802398681641,4.0775390625
-7.3988648,4.0693613
-7.3963896,4.0808292
-7.3956557,4.0770855
-7.3996582,4.0760197
-7.39969,4.0720444
-7.4013355,4.0705574
-7.4006462097168,4.07392311096191
-7.39849243164062,4.07690887451172
-7.3974559,4.0762379
-7.3990167,4.0740935
-7.3979889,4.0743449
-7.3949099,4.0712804
-7.3983916,4.0746322
-7.3993999,4.0751024
-7.3986547,4.0718194
-7.3969086,4.076406
-7.4005236,4.0728776
-7.3991929,4.0689581
-7.3994154,4.0751376
-7.3973028,4.0780352
-7.3985177,4.0723722
-7.39035,4.0745553
-7.3967145,4.077245
-7.38637313842773,4.07697525024414
-7.3978459,4.0763016
-7.398975,4.0757085
-7.39887237548828,4.07454376220703
-7.3938591003418,4.07607269287109
-7.39799880981445,4.07859306335449
-7.39849166870117,4.07595710754395
-7.3951709,4.0714274
-7.3988087,4.0744344
-7.3989445,4.0720937
-7.3977876,4.0786935
-7.400072,4.0757577
-7.3992975,4.0739652
-7.3965049,4.0759913
-7.3977168,4.0758385
-7.3985049,4.0753446
-7.3990734,4.0757093
-7.3989053,4.0736619
-7.3971278,4.0764744
-7.39621,4.07764
-7.3990853,4.0728054
-7.3985682,4.0732765
-7.3880554,4.0741556
-7.3970722,4.0761754
-7.3972961,4.0748296
-7.3972408,4.0752947
-7.3990539,4.0728328
-7.3975968,4.0740587
-7.3922006,4.0698441
-7.395103,4.0782605
-7.3954953,4.076545
-7.3999312,4.0728267
-7.3970019,4.0751221
-7.3988425,4.0670268
-7.4002835,4.0723495
-7.3988402,4.0758991
-7.40138168334961,4.07140731811523
-7.3996585,4.0752638
-7.4007726,4.0715435
-7.3987014,4.0739639
-7.3989326,4.0763507
-7.3981831,4.0674523
-7.4046958,4.0757302
-7.3952971,4.0778362
-7.3978859,4.0772312
-7.3952259,4.0769505
-7.3782033,4.0644906
-7.3932477,4.073641
-7.4004362,4.0721816
-7.3989738,4.073432
-7.39595,4.07633
-7.399608,4.0748666
-7.39769515991211,4.06815414428711
-7.39743270874023,4.07537422180176
-7.3977313,4.0764225
-7.3999118,4.0727905
-7.37834,4.06486
-7.3964368,4.0770448
-7.4006103,4.0706242
-7.3951585,4.0715042
-7.3981823,4.0746038
-7.3989995,4.0747176
-7.3962808,4.076097
-7.3984078,4.0695049
-7.3992905,4.0750848
-7.39774703979492,4.07633323669434
-7.3985729,4.075291
-7.3971097,4.0764967
-7.3988912,4.0748586
-7.3952814,4.0783243
-7.3970947265625,4.07591896057129
-7.39636001586914,4.07771797180176
-7.3984412,4.0779978
-7.3960162,4.0762055
-7.4003527,4.0740203
-7.3784052,4.064855
-7.39645,4.0775943
-7.39681396484375,4.07697219848633
-7.3950258,4.0779871
-7.3977986,4.0745926
-7.39683380126953,4.07588195800781
-7.39512023925781,4.07741279602051
-7.39917068481445,4.07562599182129
-7.3953082,4.0764175
-7.3992335,4.0714992
-7.400161,4.0746606
-7.3988321,4.0748358
-7.3992277,4.0727503
-7.3979683,4.0746424
-7.398727,4.076593
-7.4004778,4.0708386
-7.4001876,4.07305
-7.3954142,4.0787057
-7.3961497,4.07802
-7.3951814,4.0773401
-7.3974003,4.0764266
-7.4004231,4.0721145
-7.3986841,4.0733632
-7.3980735,4.0742094
-7.3981071472168,4.07308120727539
-7.398393,4.0743662
-7.3987402,4.0733163
-7.4000784,4.0735998
-7.3965572,4.0758568
-7.399349,4.0747245
-7.3994832,4.0744853
-7.3988491,4.0757661
-7.3982231,4.0750915
-7.3965764,4.0754403
-7.3969922,4.0752885
-7.39863357543945,4.07403450012207
-7.3950353,4.0779834
-7.3954649,4.0765265
-7.3995745,4.0764499
-7.3979768,4.0682478
-7.3874535,4.0774101
-7.3991944,4.0730125
-7.3962487,4.079485
-7.3956437,4.0786396
-7.3975424,4.0760813
-7.3963736,4.0771366
-7.3989512,4.0723079
-7.3956413269043,4.07756233215332
-7.4002858,4.0760457
-7.4001478,4.0730908
-7.3980831,4.076498
-7.37818222045898,4.0644660949707
-7.38711853027344,4.07739181518555
-7.3991324,4.0750138
-7.3981127,4.0764667
-7.3994789,4.0740318
-7.4009036,4.071242
-7.3784923,4.0647594
-7.396048,4.0757267
-7.3789606,4.0646812
-7.3953215,4.0767613
-7.3961494,4.0771492
-7.3968248,4.0767216
-7.3782478,4.0644584
-7.39531784057617,4.07665596008301
-7.386254,4.0768987
-7.396989,4.0784543
-7.399311,4.0767743
-7.3988621,4.072148
-7.3998958,4.0719934
-7.3978807,4.0785172
-7.3974189,4.0791723
-7.3782394,4.0644551
-7.4014958,4.0718109
-7.3989825,4.0734053
-7.3984308,4.0743582
-7.3990123,4.0755895
-7.3985081,4.0761204
-7.3989112,4.0696188
-7.3986624,4.0760533
-7.3964934,4.0806876
-7.3986717,4.0725545
-7.39634,4.07745
-7.3970753,4.0788486
-7.3996108,4.0738522
-7.4002141,4.0722839
-7.3974093,4.076462
-7.3955013,4.0779277
-7.3989478,4.0741779
-7.3963414,4.0774582
-7.3992594,4.0742557
-7.3988971,4.0744966
-7.3983093,4.0766861
-7.3980309,4.0729475
-7.3943757,4.0788711
-7.3982725,4.0772182
-7.3989366,4.0730251
-7.3996787,4.0744601
-7.4011239,4.0709169
-7.3972218,4.0757935
-7.3950446,4.0783822
-7.3954514,4.0765785
-7.3983568,4.0761925
-7.3985027,4.0747937
-7.3982323,4.0767808
-7.4006692,4.0744225
-7.3999105,4.071453
-7.4006303,4.0749831
-7.39782,4.07483
-7.3984198,4.0742783
-7.3974826,4.0750965
-7.3964684,4.0760268
-7.3982693,4.0742453
-7.399408,4.072271
-7.3987284,4.0753731
-7.398455,4.0756012
-7.3986422,4.0759317
-7.4006011,4.0740032
-7.3985251,4.0768703
-7.3969411,4.0766595
-7.3975282,4.0745172
-7.3988773,4.0748971
-7.398955,4.0738567
-7.3874667,4.0774153
-7.3993999,4.0726772
-7.398746,4.0776531
-7.3968620300293,4.07575263977051
-7.3980978,4.0764348
-7.3786321,4.0640867
-7.397925,4.0762349
-7.3955175,4.0788714
-7.39608001708984,4.07807655334473
-7.3981831,4.0773365
-7.3991038,4.0738396
-7.3970963,4.0795799
-7.4006672,4.0739341
-7.398244,4.0764898
-7.3997764,4.076513
-7.3998882,4.0723153
-7.39728012084961,4.0793212890625
-7.39497299194336,4.07806701660156
-7.3988525,4.0753066
-7.3994704,4.0697862
-7.3980341,4.0757217
-7.4003002,4.0718208
-7.3978777,4.0764183
-7.3981878,4.0762788
-7.4000841,4.0757471
-7.3979695,4.0776193
-7.3785973,4.0643706
-7.39551849365234,4.07729034423828
-7.4003861,4.0725552
-7.3971796,4.0756835
-7.3983408,4.0726311
-7.3973049,4.0744153
-7.398183,4.0757013
-7.394099,4.0792536
-7.39943237304688,4.07590866088867
-7.3950975,4.0774436
-7.3986492,4.0730385
-7.3957338,4.0780108
-7.39536895751953,4.0782112121582
-7.39914093017578,4.07464218139648
-7.3996961,4.0737236
-7.3972296,4.0756329
-7.4005704,4.0740633
-7.3990355,4.0751375
-7.400017,4.0758565
-7.3989863,4.0729626
-7.3941017,4.0792757
-7.3978208,4.0741646
-7.3995502,4.0724943
-7.3968837,4.0754469
-7.3988383,4.0734787
-7.4003827,4.0738389
-7.3976358,4.0748157
-7.4000219,4.0738836
-7.3997829,4.0720921
-7.3984972,4.0766462
-7.3980206,4.0780997
-7.3994248,4.0750149
-7.39921188354492,4.07493896484375
-7.3990964,4.0745398
-7.3977319,4.0774484
-7.3961613,4.080633
-7.3993049,4.0756015
-7.40085601806641,4.0729305267334
-7.39849853515625,4.07608795166016
-7.3991052,4.0727928
-7.3137393,4.1366138
-7.3990201,4.0751477
-7.378997,4.0643827
-7.39947814941406,4.07401390075684
-7.3946174621582,4.07772102355957
-7.39752349853516,4.07583312988281
-7.3978343,4.0766545
-7.3944772,4.0779372
-7.3959575,4.0771297
-7.3978302,4.0761232
-7.3781738,4.0644842
-7.3987908,4.0719957
-7.3960112,4.0714032
-7.4014487,4.0704187
-7.397044,4.0764547
-7.378369,4.064867
-7.3950287,4.0775437
-7.3962078,4.0776465
-7.3990832,4.0746954
-7.3969425,4.0797712
-7.3957872,4.0765222
-7.3984253,4.0770132
-7.3994428,4.0680935
-7.399697,4.0752507
-7.3990373,4.0756007
-7.3999137,4.0744737
-7.3965783,4.0688333
-7.3997847,4.0714317
-7.3977545,4.0737982
-7.3989262,4.0723017
-7.3984575,4.074247
-7.3994021,4.0751099
-7.397187,4.0763158
-7.3994575,4.076088
-7.3975518,4.0728643
-7.398847,4.0760223
-7.4002143,4.0729992
-7.3992832,4.0736973
-7.3944232,4.0788205
-7.3980745,4.0735338
-7.3982042,4.0758867
-7.3780202,4.064562
-7.3970913,4.0758635
-7.3988477,4.0718737
-7.397421,4.0749987
-7.3955625,4.0779742
-7.3959908,4.077512
-7.3984772,4.072457
-7.3961247,4.0806047
-7.4016238,4.0714805
-7.39714,4.0748188
-7.3983425,4.0762262
-7.396263,4.0762302
-7.3955162,4.0779616
-7.3965958,4.0762545
-7.3969365,4.079791
-7.3991852,4.0725967
-7.4002458,4.0733718
-7.3999977,4.0738628
-7.3998515,4.0719885
-7.3976112,4.0762545
-7.3998403,4.0722708
-7.3965425,4.0758898
-7.3999438,4.0759508
-7.4005973,4.0735755
-7.3947092,4.0784085
-7.3925238,4.0762137
-7.3920513,4.0743622
-7.3978125,4.0752422
-7.3948103,4.0784657
-7.3994892,4.069713
-7.4014085,4.0714628
-7.3973938,4.0778915
-7.3963312,4.077194
-7.4006595,4.0739097
-7.3977775,4.076442
-7.3987485,4.076741
-7.3966145,4.075448
-7.3929098,4.0739278
-7.3993898,4.0736162
-7.397981,4.0743372
-7.39849,4.0745833
-7.3981352,4.0764122
-7.3944525,4.0775262
-7.3968315,4.0762747
-7.4003007,4.0749398
-7.3992365,4.0737428
-7.3982657,4.073899
-7.3976713,4.0748822
-7.3956095,4.0714175
-7.399063,4.0724397
-7.3974498,4.0759758
-7.3974523,4.0783318
-7.3961117,4.0718922
-7.40042,4.0742258
-7.4006485,4.0740552
-7.3980312,4.0682048
-7.3984288,4.076736
-7.3986128,4.0722322
-7.3995932,4.0726267
-7.3989927,4.0734057
-7.3983573,4.0747988
-7.3990858,4.0751143
-7.3985838,4.0726897
-7.3981268,4.0758832
-7.3951073,4.077879
-7.399594,4.07533
-7.4005565,4.0741922
-7.3991277,4.074481
-7.3981252,4.0749935
-7.395972,4.0766965
-7.4003147,4.0732847
-7.39518890380859,4.07694549560547
-7.3781947,4.0644747
-7.3955322,4.0780198
-7.3980128,4.0739185
-7.3960925,4.0774213
-7.4006312,4.0704337
-7.397946,4.077145
-7.397699,4.074749
-7.394623,4.077288
-7.398446,4.0749262
-7.395316,4.076765
-7.3958337,4.0764435
-7.3792632,4.065883
-7.3984751,4.0758447
-7.3986525,4.0719597
-7.395921,4.076348
-7.3979755,4.0784017
-7.39661,4.0794925
-7.3990097,4.0732895
-7.396861,4.0764112
-7.3963905,4.0756882
-7.397651,4.0760076
-7.4004672,4.0740597
-7.399066,4.0717173
-7.3982675,4.0742583
-7.3990643,4.0719227
-7.378184,4.0644808
-7.397818,4.0763622
-7.3956485,4.0771293
-7.400295,4.0728002
-7.4005715,4.0740198
-7.4004749,4.0722151
-7.3961901,4.076385
-7.398684,4.0721138
-7.3991216,4.0739293
-7.3989794,4.0756777
-7.3137393,4.1366138
-7.3972668,4.0744958
-7.4006075,4.0727218
-7.4001915,4.077303
-7.3992133,4.0729923
-7.3873073,4.077403
-7.3994763,4.0737383
-7.3965075,4.0755212
-7.3994723,4.0741368
-7.4000327,4.0717682
-7.3976983,4.0751818
-7.39878158569336,4.07323188781738
-7.39769515991211,4.07391128540039
-7.398293,4.0747798
-7.3959512,4.0777137
-7.3984785,4.0742672
-7.3997867,4.0725817
-7.399763,4.0763875
-7.4004012,4.0732882
-7.391925,4.0765875
-7.398741,4.072424
-7.3956412,4.0767032
-7.398853,4.0718722
-7.401307,4.0707553
-7.3990955,4.07302
-7.399139,4.075
-7.3972155,4.0763663
-7.3997765,4.0746703
-7.3991822,4.0759735
-7.3990923,4.0750643
-7.3994038,4.074098
-7.3988543,4.074816
-7.397495,4.0762413
-7.3982607,4.0771717
-7.39913,4.0732178
-7.3956562,4.0778412
-7.395462,4.0769677
-7.387074,4.0773627
-7.4010072,4.071997
-7.398268,4.0773385
-7.3974562,4.07605
-7.4059173,4.074522
-7.3986207,4.074042
-7.3981985,4.0767687
-7.4002908,4.076038
-7.3991538,4.0755825
-7.39636535644531,4.07619743347168
-7.3966032,4.0805322
-7.3999202,4.0734092
-7.3962165,4.0795257
-7.3992487,4.0730622
-7.396949,4.076359
-7.3992342,4.0748772
-7.3997855,4.0725977
-7.3990788,4.074215
-7.399367,4.0751065
-7.398289,4.0759552
-7.398792,4.075959
-7.3954393,4.0777407
-7.3991455,4.076023
-7.3972145,4.0756632
-7.3962237,4.0779155
-7.39943,4.07665
-7.3985737,4.0744467
-7.3781762,4.0644798
-7.3874387,4.0773972
-7.398632,4.0740165
-7.398296,4.0724925
-7.3990268,4.0737683
-7.3984113,4.0737767
-7.398475,4.0732313
-7.4010075,4.0733763
-7.3974952,4.0742302
-7.3992447,4.0753317
-7.3978686,4.0777485
-7.3982883,4.0756177
-7.3953908,4.0779082
-7.3987162,4.0733207
-7.3991555,4.0729803
-7.3965855,4.0758535
-7.399466,4.0739007
-7.3976408,4.0739561
-7.3986413,4.0740002
-7.3957237,4.0714432
-7.3953053,4.0780163
-7.3996333,4.0721737
-7.3978145,4.076258
-7.3985174,4.0727703
-7.3967279,4.0769017
-7.3977618,4.0760525
-7.3988505,4.0778456
-7.3956675,4.0775665
-7.3967277,4.0752512
-7.3991942,4.0749827
-7.397148,4.0750667
-7.3989867,4.0752297
-7.39942626953125,4.07511787414551
-7.39653625488281,4.07618103027344
-7.3989616394043,4.07521018981934
-7.3977948,4.0745822
-7.4005227,4.0720895
-7.3968357,4.0799657
-7.397926,4.0754558
-7.3996274,4.0751946
-7.39874801635742,4.0766918182373
-7.39804458618164,4.07217903137207
-7.39741,4.07578
-7.3978844,4.0762636
-7.3954586,4.0773905
-7.3981392,4.0737042
-7.39528961181641,4.08073234558105
-7.4004001,4.0747679
-7.401286,4.0716242
-7.397833,4.0753029
-7.3997086,4.0722401
-7.3973902,4.0761607
-7.4009155,4.0716975
-7.3974547,4.075103
-7.4010013,4.0714486
-7.3972627,4.0759195
-7.3985318,4.0768238
-7.3993152,4.0762742
-7.3967145,4.0756657
-7.3977787,4.0778853
-7.3975425,4.0782137
-7.3986142,4.0762307
-7.3995962,4.0723517
-7.3990797,4.0749977
-7.3781847,4.0644865
-7.3978568,4.0745905
-7.4007017,4.0747105
-7.3976203,4.0786171
-7.3993805,4.076687
-7.3970935,4.0751047
-7.3982092,4.0756897
-7.3997848,4.072151
-7.3981725,4.0780205
-7.3963125,4.0768212
-7.4006192,4.0730975
-7.3973758,4.0763487
-7.3998573,4.0728572
-7.4003435,4.0726863
-7.39749298095703,4.07343330383301
-7.398408,4.0730247
-7.395888,4.0761492
-7.3954701,4.0783606
-7.39940490722656,4.0751293182373
-7.3974484,4.0761744
-7.3974622,4.0749901
-7.3976114,4.074463
-7.3990641,4.0756426
-7.3991646,4.0727063
-7.3982323,4.0773135
-7.3959842,4.0773753
-7.3998485,4.072319
-7.3971488,4.0744104
-7.3979397,4.0786609
-7.3988755,4.0718857
-7.3977404,4.0753967
-7.3986647,4.0740587
-7.3952828,4.0771868
-7.3993373,4.0757347
-7.38718643188477,4.07740669250488
-7.3987143,4.0750546
-7.3974548,4.0751964
-7.3977929,4.0762653
-7.3981277,4.0744514
-7.398266,4.0762037
-7.3935902,4.0755836
-7.3970402,4.078393
-7.3976088,4.079063
-7.3982149,4.0783103
-7.3956266,4.078166
-7.3975808,4.0776343
-7.400559,4.0741065
-7.3983837,4.0725562
-7.3993455,4.0751652
-7.4003878,4.0753054
-7.3985466,4.0757935
-7.4010049,4.0720737
-7.3986067,4.0740291
-7.3985323,4.0757975
-7.3981642,4.0780597
-7.3873193,4.0774048
-7.39513,4.0710976
-7.3960846,4.0757696
-7.38635101318359,4.07695388793945
-7.3984826,4.0758953
-7.3999966,4.0743239
-7.4005985,4.0735032
-7.4006835,4.0706353
-7.4004169,4.0721905
-7.3953676,4.0773707
-7.40014877319336,4.0736083984375
-7.3983896,4.0753585
-7.378785,4.0647248
-7.3979882,4.0776008
-7.3972434,4.075755
-7.3864826,4.07713
-7.3963756,4.0803343
-7.3978799,4.0759877
-7.395688,4.0714646
-7.398482,4.0727231
-7.3979342,4.0762227
-7.4001396,4.0747404
-7.3942208,4.0754115
-7.39771575927734,4.07564811706543
-7.39618759155273,4.07793159484863
-7.3783418,4.0648593
-7.39856109619141,4.07445602416992
-7.3972551,4.075796
-7.3978257,4.0752095
-7.3974911,4.0751886
-7.3972429,4.0781363
-7.3994597,4.0738992
-7.3874409,4.0773983
-7.401666,4.0708165
-7.3990401,4.0760769
-7.3962288,4.0716032
-7.3987087,4.075572
-7.3992019,4.0729443
-7.4001685,4.0745842
-7.394289,4.0785887
-7.3995981,4.0725104
-7.3953448,4.0779423
-7.3984776,4.0755183
-7.39823150634766,4.07712211608887
-7.39664077758789,4.08042984008789
-7.39854202270508,4.0732494354248
-7.3952215,4.0781076
-7.3973255,4.0792676
-7.396376,4.0757083
-7.3787074,4.0660794
-7.4006096,4.0719162
