Id;DriverId;UserId;Departure;Destination;CreateDate;UpdateDate;PlateNo;Price;DepLatitude;DepLongitude;DesLatitude;DesLongitude;TripsStatus;CancelUser;tripStarted
5773;81;336;Besevler, Akmese Yolu Cd. No:1, 41250 Kartepe/Kocaeli, Türkiye;Cumhuriyet, Sht. Turgut Çiçek Cd. No:56, 41250 Kartepe/Kocaeli, Türkiye;2020-08-31 10:37:22.820000000;2020-08-31 10:42:22.820000000;41T4109 ;18;40,753909;30,050054;40,765769;30,026065;True;False;True
5774;73;380;Konak, Talim Sk. No:9, 41180 Kartepe/Kocaeli, Türkiye;Ovacik, Adapazari Izmit Yolu No:16, 41050 Basiskele/Kocaeli, Türkiye;2020-08-31 10:37:42.803000000;2020-08-31 10:46:42.803000000;41T4038 ;33;40,750431;30,048498;40,761103;29,973547;True;False;True
5775;74;326;Uzunçiftlik, Akmese - Uzunçiftlik Yolu, 41180 Kartepe/Kocaeli, Türkiye;28 Haziran Mh., Eski Istanbul Cd. No:99, 41060 Izmit/Kocaeli, Türkiye;2020-08-31 10:37:59.540000000;2020-08-31 10:55:59.540000000;41T4040 ;55;40,754007;30,054884;40,780329;29,945979;True;False;True
5776;75;307;Besevler, Akmese Yolu Cd. No:5, 41180 Kartepe/Kocaeli, Türkiye;Çayirköy, Muradiye Sk, 41250 Kartepe/Kocaeli, Türkiye;2020-08-31 10:38:13.647000000;2020-08-31 10:46:13.647000000;41T4046 ;28;40,756967;30,048413;40,757335;30,01351;True;False;True
5777;76;347;Besevler, Akmese Yolu Cd. No:1, 41250 Kartepe/Kocaeli, Türkiye;Alikahya Fatih, Kiliçarslan Sk. No:9, 41310 Izmit/Kocaeli, Türkiye;2020-08-31 10:38:28.820000000;2020-08-31 10:47:28.820000000;41T4048 ;29,5;40,753985;30,049331;40,76998;29,987564;True;False;True
5778;80;142;Uzunçiftlik, Akmese - Uzunçiftlik Yolu, 41180 Kartepe/Kocaeli, Türkiye;Sanayi, Koray Sk. No:1, 41040 Izmit/Kocaeli, Türkiye;2020-08-31 10:38:46.040000000;2020-08-31 10:51:46.040000000;41T4101 ;50;40,752913;30,054349;40,757295;29,955308;True;False;True
5780;81;356;Uzunçiftlik, Akmese - Uzunçiftlik Yolu, 41180 Kartepe/Kocaeli, Türkiye;Istasyon, Ankara Cd. No:169, 41250 Kartepe/Kocaeli, Türkiye;2020-08-31 10:39:05.353000000;2020-08-31 10:45:05.353000000;41T4109 ;20;40,752705;30,053035;40,753461;30,020499;True;False;True
5783;82;340;Besevler, Akmese Yolu Cd. No:1, 41250 Kartepe/Kocaeli, Türkiye;Tepeköy Mh., Asmalar Sk No:10, 41060 Izmit/Kocaeli, Türkiye;2020-08-31 10:39:32.510000000;2020-08-31 10:55:32.510000000;41T4044 ;53;40,752828;30,05017;40,797229;29,97512;True;False;True
5787;66;341;Besevler, Akmese Yolu Cd. No:3, 41250 Kartepe/Kocaeli, Türkiye;Yesilova, Turan Günes Cd. No:434, 41060 Izmit/Kocaeli, Türkiye;2020-08-31 10:39:57.433000000;2020-08-31 10:52:57.433000000;41T4001 ;49;40,755921;30,050187;40,786016;29,971407;True;False;True
5788;70;428;Uzunçiftlik Mh, Özbil Sk. No:18, 41180 Kartepe/Kocaeli, Türkiye;Sevkatiye, Arslanbey Kartepe Cd., 41285 Kartepe/Kocaeli, Türkiye;2020-08-31 10:40:25.183000000;2020-08-31 10:58:25.183000000;41T4010 ;45;40,750117;30,054223;40,683742;30,040163;True;False;True
5789;71;358;Besevler, Akmese Yolu Cd. No:1, 41250 Kartepe/Kocaeli, Türkiye;Alikahya Atatürk, Unnamed Road, 41310 Izmit/Kocaeli, Türkiye;2020-08-31 10:40:37.857000000;2020-08-31 10:54:37.857000000;41T4028 ;30;40,753953;30,049455;40,784901;30,02543;True;False;True
5790;72;344;Uzunçiftlik Mh, Özbil Sk. No:18, 41180 Kartepe/Kocaeli, Türkiye;Soguksu, Adaçayi Sk. No:19, 41295 Kartepe/Kocaeli, Türkiye;2020-08-31 10:41:17.777000000;2020-08-31 10:59:17.777000000;41T4037 ;60;40,749893;30,053325;40,690152;30,135147;True;False;True
5791;73;319;Emekevler, Adapazari Izmit Yolu No:36, 41180 Kartepe/Kocaeli, Türkiye;Bekirdere, Efsane Sk. No:4, 41060 Izmit/Kocaeli, Türkiye;2020-08-31 10:41:39.153000000;2020-08-31 10:56:39.153000000;41T4038 ;45;40,75089;30,051465;40,777637;29,95318;True;False;True
5792;74;233;Sapanca Yolu Caddesi Acisu Mah. No: 212 41180 Kartepe/Kocaeli, Türkiye;Süleymaniye Caddesi Rahmiye Mah. No: 7 41285 Kartepe/Kocaeli, Türkiye;2020-08-31 10:41:42.797000000;2020-08-31 10:57:42.797000000;41T4040 ;49;40,728454;30,070048;40,713309;30,011926;True;False;True
5793;75;356;Besevler, Akmese Yolu Cd. No:1, 41250 Kartepe/Kocaeli, Türkiye;Tepecik, Hürriyet Cd. No:65, 41200 Izmit/Kocaeli, Türkiye;2020-08-31 10:42:04.857000000;2020-08-31 10:55:04.857000000;41T4046 ;55;40,751989;30,050281;40,762659;29,925621;True;False;True
5794;76;386;Ayyildiz Sokak Ertugul Gazi Mah. No: 1 41180 Kartepe/Kocaeli, Türkiye;Kemer Sokak Masukiye Mah. No: 10 41250 Kartepe/Kocaeli, Türkiye;2020-08-31 10:42:07.373000000;2020-08-31 11:00:07.373000000;41T4048 ;64;40,753003;30,036705;40,69494;30,145893;True;False;True
5795;80;198;Besevler, Inegöl Cd. No:62, 41250 Kartepe/Kocaeli, Türkiye;Cumhuriyet, Sht. Turgut Çiçek Cd. No:61, 41250 Kartepe/Kocaeli, Türkiye;2020-08-31 10:42:22.653000000;2020-08-31 10:46:22.653000000;41T4101 ;12;40,755214;30,050024;40,764884;30,024751;True;False;True
5796;81;360;Bayraktar, Adapazari Izmit Yolu No:44, 41180 Kartepe/Kocaeli, Türkiye;Hacihizir, Dilek Sk. No:6, 41200 Izmit/Kocaeli, Türkiye;2020-08-31 10:42:39.877000000;2020-08-31 10:57:39.877000000;41T4109 ;65;40,749858;30,053351;40,774862;29,928618;True;False;True
5797;82;345;Bereket Sokak Dumlupinar Mah. No: 8 41250 Kartepe/Kocaeli, Türkiye;Karadut Sokak Körfez Mah. No: 14/1 41040 Izmit/Kocaeli, Türkiye;2020-08-31 10:42:45.110000000;2020-08-31 10:54:45.110000000;41T4044 ;42;40,763182;30,024096;40,758558;29,947716;True;False;True
5798;66;344;Uzunçiftlik Mah. Mihriban Sk. No:17, Uzunçiftlik, 41180 Kartepe/Kocaeli, Türkiye;Ovacik, Adapazari Izmit Yolu No:42, 41140, 41140 Basiskele/Kocaeli, Türkiye;2020-08-31 10:42:54.470000000;2020-08-31 10:52:54.470000000;41T4001 ;35;40,757008;30,053136;40,756802;29,983208;True;False;True
5799;70;150;Gülbahçesi Sokak Dumlupinar Mah. No: 7 41250 Kartepe/Kocaeli, Türkiye;Kaymaz Sokak Topçular Mah. No: 146 41300 Izmit/Kocaeli, Türkiye;2020-08-31 10:42:59.970000000;2020-08-31 10:58:59.970000000;41T4010 ;48;40,761616;30,028106;40,775397;29,93328;True;False;True
5800;71;211;Besevler, Akmese Yolu Cd. No:5, 41180 Kartepe/Kocaeli, Türkiye;Orhan Mh., Devran Cd. No:8, 41200 Izmit/Kocaeli, Türkiye;2020-08-31 10:43:11.233000000;2020-08-31 11:00:11.233000000;41T4028 ;65;40,756834;30,049392;40,775143;29,928238;True;False;True
5801;72;403;Besevler, Akmese Yolu Cd. No:1, 41250 Kartepe/Kocaeli, Türkiye;Arslanbey Orta, Birlik Sk. No:56, 41285 Kartepe/Kocaeli, Türkiye;2020-08-31 10:43:28.093000000;2020-08-31 10:57:28.093000000;41T4037 ;41;40,752735;30,047798;40,699316;30,033841;True;False;True
5802;73;318;Güleker Sokak Dumlupinar Mah. No: 19 41250 Kartepe/Kocaeli, Türkiye;Petek Sokak Sepetlipinar Mah. No: 28 41275 Basiskele/Kocaeli, Türkiye;2020-08-31 10:43:31.877000000;2020-08-31 11:01:31.877000000;41T4038 ;80;40,762828;30,019937;40,708899;29,872166;True;False;True
5803;74;133;Besevler, Inegöl Cd. No:62, 41250 Kartepe/Kocaeli, Türkiye;Sevkatiye, Birlik Sk. No:76, 41285 Kartepe/Kocaeli, Türkiye;2020-08-31 10:43:46.657000000;2020-08-31 10:55:46.657000000;41T4040 ;38;40,754821;30,050048;40,698153;30,038234;True;False;True
5804;75;300;Kul Sokak Ataevler Mah. No: 10 41180 Kartepe/Kocaeli, Türkiye;Kahraman Sokak Karadenizliler Mah. No: 26 41140 Basiskele/Kocaeli, Türkiye;2020-08-31 10:43:51.347000000;2020-08-31 10:58:51.347000000;41T4046 ;44;40,742561;30,037339;40,746357;29,963878;True;False;True
5805;76;215;Akkisla Sokak Sarimese Mah. No: 31–35 41250 Kartepe/Kocaeli, Türkiye;Hürler Caddesi Fatih Mah. No: 144 41190 Basiskele/Kocaeli, Türkiye;2020-08-31 10:44:04.300000000;2020-08-31 11:09:04.300000000;41T4048 ;55;40,728692;30,059175;40,700943;29,968122;True;False;True
5806;80;334;Uzunçiftlik, Akmese Yolu Cd. No:30, 41180 Kartepe/Kocaeli, Türkiye;Nusretiye, Kartepe Cd. No:104, 41295 Kartepe/Kocaeli, Türkiye;2020-08-31 10:44:12.423000000;2020-08-31 11:06:12.423000000;41T4101 ;70;40,754224;30,051226;40,681267;30,136943;True;False;True
5807;81;212;Uzunbey, Akmese Yolu Cd. Üzeri, 41250 Kartepe/Kocaeli, Türkiye;Fevzi Çakmak, Ismet Inönü Cd. No:20, 41310 Izmit/Kocaeli, Türkiye;2020-08-31 10:44:25.610000000;2020-08-31 10:58:25.610000000;41T4109 ;43;40,753982;30,047566;40,778347;29,992195;True;False;True
5808;82;381;Sapanca Yolu Caddesi Emekevler Mah. No: 193 41180 Kartepe/Kocaeli, Türkiye;Kaya Sokak Yenidogan Mah. No: 57 41100 Izmit/Kocaeli, Türkiye;2020-08-31 10:44:26.877000000;2020-08-31 11:00:26.877000000;41T4044 ;70;40,731961;30,060933;40,772101;29,902286;True;False;True
5809;66;354;Uzunbey, Akmese Yolu Cd. Üzeri, 41250 Kartepe/Kocaeli, Türkiye;Alikahya Atatürk, Findikli Cd. No:71, 41310 Izmit/Kocaeli, Türkiye;2020-08-31 10:44:39.567000000;2020-08-31 10:54:39.567000000;41T4001 ;23;40,754717;30,048662;40,764779;30,014031;True;False;True
5810;70;224;Sapanca Yolu Caddesi Sarimese Mah. No: 198 41250 Kartepe/Kocaeli, Türkiye;Muhtar Hasan Sokak Damlar Mah. No: 4 41245 Basiskele/Kocaeli, Türkiye;2020-08-31 10:44:42.537000000;2020-08-31 11:06:42.537000000;41T4010 ;99;40,729303;30,067949;40,694622;29,917679;True;False;True
5811;71;176;Uzunçiftlik, Özbil Sk. No:25, 41180 Kartepe/Kocaeli, Türkiye;Ovacik, Hasat Sk. No:28, 41140 Basiskele/Kocaeli, Türkiye;2020-08-31 10:44:53.100000000;2020-08-31 10:54:53.100000000;41T4028 ;38;40,75089;30,053779;40,756208;29,971253;True;False;True
5812;72;147;Tetik Sokak Uzunçiftlik Mah. No: 5 41180 Kartepe/Kocaeli, Türkiye;Sarmasikli Sokak Derbent Mah. No: 25 41250 Kartepe/Kocaeli, Türkiye;2020-08-31 10:45:00.803000000;2020-08-31 11:00:00.803000000;41T4037 ;42;40,750029;30,056541;40,706897;30,116376;True;False;True
5813;73;148;Uzunbey Mh, Akmese Yolu Cd. No:52, 41180 Kartepe/Kocaeli, Türkiye;Alikahya Fatih, Sanayi Cd. No:36, 41310 Izmit/Kocaeli, Türkiye;2020-08-31 10:45:06.817000000;2020-08-31 10:55:06.817000000;41T4038 ;33;40,757275;30,051364;40,767992;30,001014;True;False;True
5814;74;378;Ayaz Sokak Fatih Sultan Mehmet Mah. No: 6 41180 Kartepe/Kocaeli, Türkiye;Hanim Aga Sok Pasadag Mah. No: 18 41190 Basiskele/Kocaeli, Türkiye;2020-08-31 10:45:14.130000000;2020-08-31 10:57:14.130000000;41T4040 ;30;40,72652;30,03085;40,705388;29,990037;True;False;True
5815;75;387;Emekevler, Adapazari Izmit Yolu No:36, 41180 Kartepe/Kocaeli, Türkiye;Alikahya Atatürk, Akarsu Cd. No:78, 41310 Izmit/Kocaeli, Türkiye;2020-08-31 10:45:23.037000000;2020-08-31 10:53:23.037000000;41T4046 ;23;40,750459;30,05186;40,768041;30,012232;True;False;True
5816;76;240;Binbasak Sokak Istasyon Mah. No: 1–5 41250 Kartepe/Kocaeli, Türkiye;Burçak Sokak Ovacik Mah. No: 4 41140 Basiskele/Kocaeli, Türkiye;2020-08-31 10:45:34.647000000;2020-08-31 10:55:34.647000000;41T4048 ;33;40,747129;30,033068;40,757805;29,966212;True;False;True
5817;80;382;Uzunçiftlik, Akmese - Uzunçiftlik Yolu, 41180 Kartepe/Kocaeli, Türkiye;M. Alipasa, Ismail Dal Sk. No:19, 41050 Izmit/Kocaeli, Türkiye;2020-08-31 10:45:41.367000000;2020-08-31 10:56:41.367000000;41T4101 ;43;40,754921;30,054828;40,765381;29,956581;True;False;True
5818;81;391;Akmese Yolu Caddesi Uzunçiftlik Mah. No: 52 41180 Kartepe/Kocaeli, Türkiye;Karadut Sokak Körfez Mah. No: 14 41040 Izmit/Kocaeli, Türkiye;2020-08-31 10:45:51.290000000;2020-08-31 10:59:51.290000000;41T4109 ;54;40,757579;30,050106;40,758698;29,947302;True;False;True
5819;82;393;Besevler, Akmese Yolu Cd. No:1, 41250 Kartepe/Kocaeli, Türkiye;Suadiye, Heyrek Cd., 41320 Kartepe/Kocaeli, Türkiye;2020-08-31 10:45:58.133000000;2020-08-31 10:57:58.133000000;41T4044 ;36,5;40,752076;30,048765;40,708169;30,073603;True;False;True
5820;66;296;Uzunbey, Akmese Yolu Cd. Üzeri, 41250 Kartepe/Kocaeli, Türkiye;Ovacik Mh., Koçtas Iç Yolu No:30, 41140 Basiskele/Kocaeli, Türkiye;2020-08-31 10:46:12.990000000;2020-08-31 10:56:12.990000000;41T4001 ;35,25;40,754848;30,04962;40,757876;29,976796;True;False;True
5821;70;390;Uzunçiftlik Mah. Mihriban Sk. No:17, Uzunçiftlik, 41180 Kartepe/Kocaeli, Türkiye;Uzunçiftlik Hürriyet, Oguz Sk. No:7, 41250 Kartepe/Kocaeli, Türkiye;2020-08-31 10:46:30.913000000;2020-08-31 10:51:30.913000000;41T4010 ;12;40,757477;30,053385;40,759073;30,028815;True;False;True
5822;71;360;Basak Caddesi Emekevler Mah. No: 46 41180 Kartepe/Kocaeli, Türkiye;Haci Mahmut Aga Sokak Tepecik Mah. No: 28 41090 Basiskele/Kocaeli, Türkiye;2020-08-31 10:46:32.790000000;2020-08-31 11:03:32.790000000;41T4028 ;43;40,747472;30,057745;40,720862;29,992557;True;False;True
5823;72;424;Besevler, Akmese Yolu Cd. No:1, 41250 Kartepe/Kocaeli, Türkiye;Pasadag, Akçakesme Sk., 41190 Basiskele/Kocaeli, Türkiye;2020-08-31 10:46:46.960000000;2020-08-31 11:06:46.960000000;41T4037 ;72,35;40,752179;30,049137;40,70864;29,974873;True;False;True
5824;73;361;Kore Caddesi Alikahya Atatürk Mah. No: 27–47 41310 Izmit/Kocaeli, Türkiye;Sehit Tevfik Sok Yuvacik Yakacik Mah. No: 16 41190 Basiskele/Kocaeli, Türkiye;2020-08-31 10:46:48.493000000;2020-08-31 11:11:48.493000000;41T4038 ;76;40,774013;30,032897;40,682665;29,960005;True;False;True
5826;74;372;Akmese Yolu Caddesi Uzunbey Mah. No: 128 41180 Kartepe/Kocaeli, Türkiye;Kaptan Sok Kullar Yakacik Mah. No: 23 41190 Basiskele/Kocaeli, Türkiye;2020-08-31 10:47:10.820000000;2020-08-31 11:05:10.820000000;41T4040 ;52;40,758676;30,068015;40,716078;29,979092;True;False;True
5827;75;383;Besevler, Inegöl Cd. No:62, 41250 Kartepe/Kocaeli, Türkiye;Fevzi Çakmak, Ünlü Pinar Cd. No:69, 41310 Izmit/Kocaeli, Türkiye;2020-08-31 10:47:14.977000000;2020-08-31 11:00:14.977000000;41T4046 ;33,25;40,755782;30,049976;40,78217;29,994487;True;False;True
5828;76;367;Koy Yolu Sok Uzunbey Mah. No: 8 41180 Kartepe/Kocaeli, Türkiye;Devebagirtan Sokak Erenler Mah. No: 26 41060 Izmit/Kocaeli, Türkiye;2020-08-31 10:47:27.557000000;2020-08-31 11:06:27.557000000;41T4048 ;65;40,770342;30,063752;40,77498;29,943355;True;False;True
5829;80;372;Besevler, Akmese Yolu Cd. No:1, 41250 Kartepe/Kocaeli, Türkiye;Sanayi Mh., D130 Karayolu Cd No:203, 41040 Izmit/Kocaeli, Türkiye;2020-08-31 10:47:30.150000000;2020-08-31 10:58:30.150000000;41T4101 ;44;40,753555;30,050849;40,753801;29,959354;True;False;True
5831;81;247;Fisek Sokak Emekevler Mah. No: 11–15 41180 Kartepe/Kocaeli, Türkiye;Portakal Hafiz Rüstü Bey Caddesi Malta Mah. No: 28 41060 Izmit/Kocaeli, Türkiye;2020-08-31 10:47:49.540000000;2020-08-31 11:09:49.540000000;41T4109 ;71;40,743408;30,062726;40,792501;29,949328;True;False;True
5834;82;319;Çiftlik, Sadun Atig Sk. No:6, 41180 Kartepe/Kocaeli, Türkiye;Durhasan, Izmit Bld. Fen Isleri Daire Bsk., 41000 Izmit/Kocaeli, Türkiye;2020-08-31 10:48:03.697000000;2020-08-31 11:02:03.697000000;41T4044 ;60;40,753957;30,051932;40,794424;30,012907;True;False;True
5835;75;129;Akmese Yolu Caddesi Uzunçiftlik Mah. No: 6 41180 Kartepe/Kocaeli, Türkiye;Yunus Emre Caddesi Barbaros Mah. No: 3 41090 Basiskele/Kocaeli, Türkiye;2020-08-31 10:48:11.323000000;2020-08-31 11:04:11.323000000;41T4001 ;68;40,751924;30,050417;40,70631;29,924537;True;False;True
5836;66;256;Uzunbey, Akmese Yolu Cd. Üzeri, 41250 Kartepe/Kocaeli, Türkiye;Vezirçiftligi, Mezbaha Cd. No:114, 41140 Basiskele/Kocaeli, Türkiye;2020-08-31 10:48:19.963000000;2020-08-31 11:00:19.963000000;41T4001 ;45;40,754241;30,047788;40,753997;29,957936;True;False;True
5837;70;250;Keser Caddesi Fatih Sultan Mehmet Mah. No: 87H 41250 Kartepe/Kocaeli, Türkiye;Ömer Türkçakal Bulvari Sanayi Mah. No: 67 41040 Izmit/Kocaeli, Türkiye;2020-08-31 10:48:33.857000000;2020-08-31 11:01:33.857000000;41T4010 ;40;40,735914;30,031623;40,752245;29,950593;True;False;True
5838;71;398;Konak, Talim Sk. No:9, 41180 Kartepe/Kocaeli, Türkiye;Sanayi Mh, Izmit Outlet AVM 8-3, 41040 Izmit/Kocaeli, Türkiye;2020-08-31 10:48:38.590000000;2020-08-31 11:02:06.737000000;41T4028 ;50;40,751196;30,047497;40,75479;29,945307;True;False;True
5839;72;344;Uzunbey, Akmese Yolu Cd. 11-1, 41180 Kartepe/Kocaeli, Türkiye;Tepecik, Yunus Emre Cd. No:6, 41250 Kartepe/Kocaeli, Türkiye;2020-08-31 10:48:53.247000000;2020-08-31 10:56:53.247000000;41T4037 ;20;40,757645;30,048502;40,754729;30,010554;True;False;True
5840;73;396;Inegöl Caddesi Ertugul Gazi Mah. No: 48 41180 Kartepe/Kocaeli, Türkiye;Kocatepe Caddesi Emekevler Mah. No: 11 41180 Kartepe/Kocaeli, Türkiye;2020-08-31 10:48:55.060000000;2020-08-31 10:53:55.060000000;41T4038 ;12;40,754471;30,041583;40,74113;30,053336;True;False;True
5841;74;434;Uzunbey, Atilim Cd. No:25, 41180 Kartepe/Kocaeli, Türkiye;Yenisehir, Rumeli Sk. No:5, 41050 Izmit/Kocaeli, Türkiye;2020-08-31 10:49:08.167000000;2020-08-31 11:03:08.167000000;41T4040 ;46,5;40,757801;30,0475;40,770944;29,959363;True;False;True
5842;75;305;Uzunçiftlik, Özdemir Atman Cd. no37/2, 41180 Kartepe/Kocaeli, Türkiye;Ovacik Mh., Adapazari Izmit Yolu No:30, 41140 Basiskele/Kocaeli, Türkiye;2020-08-31 10:49:27.277000000;2020-08-31 10:56:27.277000000;41T4046 ;32;40,751022;30,054353;40,759936;29,978953;True;False;True
5843;76;266;Gazi Caddesi Fatih Sultan Mehmet Mah. No: 42 41180 Kartepe/Kocaeli, Türkiye;Kocaeli-Sakarya Yolu Ibrikdere Mah. No: 382 41255 Kartepe/Kocaeli, Türkiye;2020-08-31 10:49:28.120000000;2020-08-31 11:00:14.950000000;41T4048 ;42;40,735444;30,035386;40,732594;30,124931;True;False;True
5844;80;386;Sapanca Yolu Caddesi Emekevler Mah. No: 193 41180 Kartepe/Kocaeli, Türkiye;Barbaros Caddesi Karadenizliler Mah. No: 53 41140 Basiskele/Kocaeli, Türkiye;2020-08-31 10:49:45.170000000;2020-08-31 11:04:45.170000000;41T4101 ;43;40,732155;30,061443;40,740773;29,967817;True;False;True
5845;81;242;Besevler, Inegöl Cd. No:62, 41250 Kartepe/Kocaeli, Türkiye;Ovacik, Fabrika Sk., 41140 Basiskele/Kocaeli, Türkiye;2020-08-31 10:49:48.107000000;2020-08-31 11:00:48.107000000;41T4109 ;35;40,755203;30,050147;40,75316;29,976184;True;False;True
5846;82;380;Keser Caddesi Fatih Sultan Mehmet Mah. No: 76 41180 Kartepe/Kocaeli, Türkiye;Öz Burçak Sokak Sanayi Mah. No: 12 41040 Izmit/Kocaeli, Türkiye;2020-08-31 10:49:59.733000000;2020-08-31 11:02:59.733000000;41T4044 ;40;40,735192;30,033935;40,759628;29,961632;True;False;True
5848;66;211;Puma Sokak Fatih Sultan Mehmet Mah. No: 33 41180 Kartepe/Kocaeli, Türkiye;Sapanca Yolu Caddesi Acisu Mah. No: 426 41180 Kartepe/Kocaeli, Türkiye;2020-08-31 10:50:22.560000000;2020-08-31 11:00:17.820000000;41T4001 ;36;40,731454;30,036885;40,717835;30,112016;True;False;True
5849;70;211;Ertugrul Gazi, Trakya Sanayi AS, 41250 Kartepe/Kocaeli, Türkiye;Alikahya Atatürk, Eski Pazar Sk. No:55, 41310 Izmit/Kocaeli, Türkiye;2020-08-31 10:50:32.593000000;2020-08-31 11:00:32.593000000;41T4010 ;27;40,752162;30,047388;40,775979;30,023646;True;False;True
5850;71;356;Çengel Caddesi Uzunbey Mah. No: 57 41180 Kartepe/Kocaeli, Türkiye;Ortaç Sokak Gündogdu Mah. No: 17 41060 Izmit/Kocaeli, Türkiye;2020-08-31 10:50:42.750000000;2020-08-31 11:08:42.750000000;41T4028 ;61;40,76488;30,048929;40,793293;29,962124;True;False;True
5851;72;385;Uzunbey, Akmese Yolu Cd. Üzeri, 41250 Kartepe/Kocaeli, Türkiye;Yesilova, Yesilova Cd. No:32, 41060 Izmit/Kocaeli, Türkiye;2020-08-31 10:50:46.857000000;2020-08-31 11:00:46.857000000;41T4037 ;48;40,754492;30,047824;40,785422;29,972954;True;False;True
5852;73;372;Kul Sokak Ataevler Mah. No: 35 41180 Kartepe/Kocaeli, Türkiye;Inönü Caddesi Ömeraga Mah. No: 200 41300 Izmit/Kocaeli, Türkiye;2020-08-31 10:50:57.703000000;2020-08-31 11:06:57.703000000;41T4038 ;47;40,744724;30,037823;40,765918;29,929609;True;False;True
5853;74;266;Besevler, Akmese Yolu Cd. No:1, 41250 Kartepe/Kocaeli, Türkiye;Fevzi Çakmak Mh., Elma Tepe Cd. No:80, 41310 Izmit/Kocaeli, Türkiye;2020-08-31 10:51:02.250000000;2020-08-31 11:05:02.250000000;41T4040 ;50;40,754035;30,048658;40,78256;29,990866;True;False;True
5854;75;423;Besevler, Akmese Yolu Cd. No:5, 41180 Kartepe/Kocaeli, Türkiye;Yahyakaptan, Akkavak Cd. 3B, 41050 Izmit/Kocaeli, Türkiye;2020-08-31 10:51:19.530000000;2020-08-31 11:02:19.530000000;41T4046 ;38;40,756402;30,049367;40,764347;29,968923;True;False;True
5855;76;368;Uzunçiftlik, Akmese - Uzunçiftlik Yolu, 41180 Kartepe/Kocaeli, Türkiye;Körfez, Vali Esref Cd No:33, 41040 Izmit/Kocaeli, Türkiye;2020-08-31 10:51:34.530000000;2020-08-31 11:06:34.530000000;41T4048 ;55;40,754429;30,054599;40,758919;29,950314;True;False;True
5856;80;238;Meridyen Elite Sitesi Yolu  Dumlupinar Mah. Kartepe/Kocaeli, Türkiye;Gazeteci Kazim Ertek Caddesi Erenler Mah. No: 3 41060 Izmit/Kocaeli, Türkiye;2020-08-31 10:51:43.407000000;2020-08-31 11:06:11.117000000;41T4101 ;43;40,761844;30,025796;40,776333;29,942918;True;False;True
5857;81;148;Besevler, Inegöl Cd. No:60, 41250 Kartepe/Kocaeli, Türkiye;Sanayi Mh., Pembe Kösk Sk. No:27, 41040 Izmit/Kocaeli, Türkiye;2020-08-31 10:51:50.203000000;2020-08-31 11:04:50.203000000;41T4109 ;48;40,755988;30,047811;40,754697;29,952282;True;False;True
5858;82;379;Uzunçiftlik, Özbil Sk. No:25, 41180 Kartepe/Kocaeli, Türkiye;Karadenizliler, Enkaya Sk. No:25, 41140 Basiskele/Kocaeli, Türkiye;2020-08-31 10:52:03.953000000;2020-08-31 11:03:03.953000000;41T4044 ;48;40,751969;30,053785;40,752293;29,96419;True;False;True
5859;66;371;Sadun Atig Caddesi Uzunçiftlik Mah. No: 3 41180 Kartepe/Kocaeli, Türkiye;Kizilerik Sokak Ibrikdere Mah. No: 59–61 41180 Kartepe/Kocaeli, Türkiye;2020-08-31 10:52:07.157000000;2020-08-31 11:03:07.157000000;41T4001 ;47;40,75598;30,05104;40,724559;30,131709;True;False;True
5860;70;198;Buketli Sokak Fatih Sultan Mehmet Mah. No: 8 41180 Kartepe/Kocaeli, Türkiye;Ilica Sokak Derbent Mah. No: 24 41250 Kartepe/Kocaeli, Türkiye;2020-08-31 10:52:26.250000000;2020-08-31 11:11:26.250000000;41T4010 ;52;40,739958;30,039079;40,699409;30,108111;True;False;True
5861;71;266;Uzunçiftlik, Akmese - Uzunçiftlik Yolu, 41180 Kartepe/Kocaeli, Türkiye;Cumhuriyet, Bereket Sk. No:2, 41250 Kartepe/Kocaeli, Türkiye;2020-08-31 10:52:32.110000000;2020-08-31 10:59:32.110000000;41T4028 ;15;40,752611;30,053832;40,763272;30,023466;True;False;True
5862;72;170;Atatürk Caddesi Bayraktar Mah. No: 5 41001 Izmit/Kocaeli, Türkiye;Okan Sokak Tavsantepe Mah. No: 8–10 41060 Izmit/Kocaeli, Türkiye;2020-08-31 10:52:40.940000000;2020-08-31 11:12:40.940000000;41T4037 ;62;40,774276;30,06837;40,778608;29,962148;True;False;True
5863;73;365;Uzunbey Mh., Akmese Yolu Cd. No:50, 41180 Kartepe/Kocaeli, Türkiye;Yahyakaptan, Gökkusagi Sk. No:3, 41050 Izmit/Kocaeli, Türkiye;2020-08-31 10:52:46.157000000;2020-08-31 11:02:46.157000000;41T4038 ;40;40,7569;30,050352;40,766434;29,970592;True;False;True
5864;74;407;Ceren Sokak Fatih Sultan Mehmet Mah. No: 26 41250 Kartepe/Kocaeli, Türkiye;D-130 Karayolu Caddesi Sanayi Mah. No: 211 41040 Izmit/Kocaeli, Türkiye;2020-08-31 10:52:57.207000000;2020-08-31 11:02:46.503000000;41T4040 ;30;40,734062;30,02145;40,754914;29,959916;True;False;True
5865;75;250;Uzunçiftlik, Özdemir Atman Cd. no37/2, 41180 Kartepe/Kocaeli, Türkiye;Ovacik, Fabrika Sk., 41140 Basiskele/Kocaeli, Türkiye;2020-08-31 10:53:00.517000000;2020-08-31 11:03:00.517000000;41T4046 ;36;40,750886;30,054406;40,754269;29,974066;True;False;True
